HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgUrl,Input.questionStr,Input.answerGroups,Input.answerQuestions,Input.question_id,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Approve,Reject,Turkle.Username,ambiguity_type 
495747,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24037,129,,Mon Jun 06 15:02:15 UTC 2022,Mon Jun 06 15:02:43 UTC 2022,,,,,28,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000010015.jpg""","""Why is the snow red at some parts?""","[[{""id"": ""g0.6"", ""content"": ""dirt""}], [{""id"": ""g1.2"", ""content"": ""stay on course""}]]","[""What causes the snow to be red at some parts?"", ""Whatis the purpose for the snow red at some parts?""]",10015002,"[[{'id': 'g0.6', 'content': 'dirt'}, {'id': 'g0.1', 'content': 'spray paint'}, {'id': 'g0.0', 'content': 'paint'}, {'id': 'g0.1', 'content': 'spray paint'}, {'id': 'g0.0', 'content': 'paint'}, {'id': 'g0.0', 'content': 'paint'}, {'id': 'g0.1', 'content': 'spray paint'}], [{'id': 'g1.2', 'content': 'stay on course'}, {'id': 'g1.0', 'content': 'dirt'}, {'id': 'g1.0', 'content': 'dirt'}]]","[""What causes the snow to be red at some parts?"",""What is the purpose of the snow being red at some parts?""]",false,,"""All answer the same question""",,,jgualla1,"A/C.A/P"""
495749,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24039,129,,Mon Jun 06 15:03:21 UTC 2022,Mon Jun 06 15:03:54 UTC 2022,,,,,33,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000489844.jpg""","""What is the design on the cake?""","[[{""id"": ""g0.0"", ""content"": ""bride and groom""}], [{""id"": ""g1.6"", ""content"": ""black and white with red""}], [{""id"": ""g2.0"", ""content"": ""red""}]]","[""What is the design on the cake at the top?"", ""What is the design element on the cake?"", ""What is one design color on the cake?""]",489844013,"[[{'id': 'g0.0', 'content': 'bride and groom'}], [{'id': 'g2.0', 'content': 'red'}, {'id': 'g1.6', 'content': 'black and white with red'}, {'id': 'g1.0', 'content': 'branches'}, {'id': 'g1.0', 'content': 'branches'}]]","[""What decoration is on the top of the cake?"",""What colors are the cake?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/M\"""""
495750,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24040,129,,Mon Jun 06 15:03:54 UTC 2022,Mon Jun 06 15:04:58 UTC 2022,,,,,64,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000036854.jpg""","""What is the man doing?""","[[{""id"": ""g0.5"", ""content"": ""posing""}], [{""id"": ""g1.0"", ""content"": ""at funeral""}]]","[""What is the man doing here?"", ""Where is the man doing the holding?""]",36854001,"[[{'id': 'g0.5', 'content': 'posing'}, {'id': 'g0.0', 'content': 'posing'}, {'id': 'g0.0', 'content': 'posing'}], [{'id': 'g1.0', 'content': 'at funeral'}, {'id': 'g1.1', 'content': 'at funeral'}, {'id': 'g1.1', 'content': 'at funeral'}, {'id': 'g1.0', 'content': 'looking at camera'}]]","[""What action is the man doing?"",""What is the man attending?""]",false,,"""All answer the same question""",,,jgualla1,"A/M"""
495752,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24042,129,,Mon Jun 06 15:05:17 UTC 2022,Mon Jun 06 15:06:00 UTC 2022,,,,,43,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000247360.jpg""","""Where is the skateboard?""","[[{""id"": ""g0.5"", ""content"": ""side of wall""}], [{""id"": ""g1.0"", ""content"": ""park""}], [{""id"": ""g2.0"", ""content"": ""right side""}]]","[""Where is the skateboard physically?"", ""Where is the skateboard used?"", ""Where is the skateboard in photo?""]",247360019,"[[{'id': 'g0.5', 'content': 'side of wall'}, {'id': 'g0.0', 'content': 'along wall'}, {'id': 'g0.1', 'content': 'side of wall'}, {'id': 'g0.2', 'content': 'right side'}, {'id': 'g0.0', 'content': 'along wall'}, {'id': 'g0.1', 'content': 'side of wall'}, {'id': 'g0.2', 'content': 'right side'}, {'id': 'g0.1', 'content': 'side of wall'}, {'id': 'g0.0', 'content': 'along wall'}, {'id': 'g0.2', 'content': 'right side'}, {'id': 'g0.2', 'content': 'right side'}, {'id': 'g0.0', 'content': 'along wall'}, {'id': 'g0.1', 'content': 'side of wall'}], [{'id': 'g1.0', 'content': 'park'}, {'id': 'g1.1', 'content': 'on ramp'}, {'id': 'g1.1', 'content': 'on ramp'}, {'id': 'g1.0', 'content': 'on ground'}], [{'id': 'g2.0', 'content': 'right side'}]]","[""What is the skateboard touching?"",""In what are is skateboard?"",""Where is the skateboard in the picture?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495753,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24043,129,,Mon Jun 06 15:06:00 UTC 2022,Mon Jun 06 15:06:37 UTC 2022,,,,,37,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000121361.jpg""","""What is the woman doing?""","[[{""id"": ""g0.0"", ""content"": ""standing""}], [{""id"": ""g1.5"", ""content"": ""talking phone""}]]","[""In what position is the woman doing something?"", ""What is the woman doing possibly?""]",121361000,"[[{'id': 'g0.0', 'content': 'standing'}], [{'id': 'g1.5', 'content': 'talking phone'}, {'id': 'g1.0', 'content': 'talking'}, {'id': 'g1.1', 'content': 'talking phone'}, {'id': 'g1.0', 'content': 'talking'}, {'id': 'g1.1', 'content': 'talking phone'}, {'id': 'g1.1', 'content': 'talking phone'}, {'id': 'g1.0', 'content': 'talking'}]]","[""In what position is the woman?"",""What is the woman doing with her hands?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/M\"""""
495754,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24044,129,,Mon Jun 06 15:06:37 UTC 2022,Mon Jun 06 15:06:53 UTC 2022,,,,,16,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000363326.jpg""","""What does the object on the table do?""","[[{""id"": ""g0.3"", ""content"": ""work""}], [{""id"": ""g1.0"", ""content"": ""internet""}], [{""id"": ""g2.4"", ""content"": ""provide light""}]]","[""How is the object on the table used?"", ""What does the object on the table access?"", ""What does the object on the table do in room?""]",363326001,"[[{'id': 'g0.3', 'content': 'work'}, {'id': 'g0.0', 'content': 'type'}, {'id': 'g0.0', 'content': 'type'}], [{'id': 'g1.0', 'content': 'internet'}, {'id': 'g1.1', 'content': 'computer work'}, {'id': 'g1.1', 'content': 'computer work'}, {'id': 'g1.0', 'content': 'work'}], [{'id': 'g2.4', 'content': 'provide light'}, {'id': 'g2.0', 'content': 'lights room'}, {'id': 'g2.1', 'content': 'light room'}, {'id': 'g2.0', 'content': 'lights room'}, {'id': 'g2.1', 'content': 'light room'}, {'id': 'g2.1', 'content': 'light room'}, {'id': 'g2.0', 'content': 'lights room'}]]","[""How is the object on the table used?"",""What does the object on the table access?"",""What does the object on the table do in the room?""]",false,,"""All answer the same question""",,,jgualla1,"A/P.A/M"""
495755,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24045,129,,Mon Jun 06 15:06:54 UTC 2022,Mon Jun 06 15:08:06 UTC 2022,,,,,72,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000403644.jpg""","""How much mashed potatoes is on the plate?""","[[{""id"": ""g0.5"", ""content"": ""1 scoop""}], [{""id"": ""g1.1"", ""content"": ""serving""}], [{""id"": ""g2.1"", ""content"": ""lots""}]]","[""How much mashed potatoes is on the plate by a measurement?"", ""How much mashed potatoes is placed on the plate ?"", ""How much mashed potatoes is on the plate generally?""]",403644000,"[[{'id': 'g1.1', 'content': 'serving'}, {'id': 'g1.0', 'content': 'serving'}, {'id': 'g1.0', 'content': 'serving'}, {'id': 'g0.5', 'content': '1 scoop'}, {'id': 'g0.0', 'content': '1 cup'}, {'id': 'g0.1', 'content': '1 scoop'}, {'id': 'g0.0', 'content': '1 cup'}, {'id': 'g0.1', 'content': '1 scoop'}, {'id': 'g0.1', 'content': '1 scoop'}, {'id': 'g0.0', 'content': '1 cup'}], [{'id': 'g2.1', 'content': 'lots'}, {'id': 'g2.0', 'content': 'lots'}, {'id': 'g2.0', 'content': 'lots'}]]","[""How much mashed potatoes is on the plate by measurement?"",""How much mashed potatoes is on the plate generally?""]",true,value,"""flag""",,,jgualla1,"skip"""
495757,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24047,129,,Mon Jun 06 15:08:18 UTC 2022,Mon Jun 06 15:08:46 UTC 2022,,,,,28,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000185236.jpg""","""What type of food is pictured?""","[[{""id"": ""g0.5"", ""content"": ""broccoli, pasta, chicken nuggets, rice""}], [{""id"": ""g1.2"", ""content"": ""oriental""}], [{""id"": ""g2.0"", ""content"": ""dinner""}]]","[""What  is the name of food ipictured?"", ""What ethnic type of food is pictured?"", ""What meal type of food is pictured?""]",185236007,"[[{'id': 'g0.5', 'content': 'broccoli, pasta, chicken nuggets, rice'}, {'id': 'g0.0', 'content': 'lettuce, chicken'}, {'id': 'g0.1', 'content': 'broccoli, pasta, chicken nuggets, rice'}, {'id': 'g0.0', 'content': 'lettuce, chicken'}, {'id': 'g0.1', 'content': 'broccoli, pasta, chicken nuggets, rice'}, {'id': 'g0.1', 'content': 'broccoli, pasta, chicken nuggets, rice'}, {'id': 'g0.0', 'content': 'lettuce, chicken'}], [{'id': 'g1.2', 'content': 'oriental'}, {'id': 'g1.0', 'content': 'oriental'}, {'id': 'g1.0', 'content': 'oriental'}], [{'id': 'g2.0', 'content': 'dinner'}]]","[""What food items are pictured?"",""What is the ethnicity of the food pictured?"",""What meal is pictured?""]",false,,"""All answer the same question""",,,jgualla1,"A/M.A/K.A/G"""
495759,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24049,129,,Mon Jun 06 15:09:31 UTC 2022,Mon Jun 06 15:10:55 UTC 2022,,,,,84,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000228426.jpg""","""What kind of food is on the plate?""","[[{""id"": ""g0.0"", ""content"": ""mexican""}], [{""id"": ""g1.2"", ""content"": ""seafood""}], [{""id"": ""g2.1"", ""content"": ""dinner""}], [{""id"": ""g3.1"", ""content"": ""vegetarian""}]]","[""What ethnic kind of food is on the plate?"", ""What specific kind of foods are on the plate?"", ""What meal is this kind of food  on the plate for?"", ""What kind of food is on the plate for well being?""]",228426004,"[[{'id': 'g0.0', 'content': 'mexican'}], [{'id': 'g2.1', 'content': 'dinner'}, {'id': 'g2.0', 'content': 'grilled banana'}, {'id': 'g2.0', 'content': 'grilled banana'}], [{'id': 'g3.1', 'content': 'vegetarian'}, {'id': 'g3.0', 'content': 'vegetarian'}, {'id': 'g3.0', 'content': 'vegetarian'}]]","[""What ethnic food is on the plate?"",""What meal is the food on the plate for?"",""What food lifestyle is on the plate?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/K\"""""
495760,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24050,129,,Mon Jun 06 15:10:56 UTC 2022,Mon Jun 06 15:11:44 UTC 2022,,,,,48,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000108223.jpg""","""Where are the cows located?""","[[{""id"": ""g0.5"", ""content"": ""forest""}], [{""id"": ""g1.0"", ""content"": ""grass""}], [{""id"": ""g2.0"", ""content"": ""right""}], [{""id"": ""g3.0"", ""content"": ""outside""}]]","[""Where are the cows located pastorally?"", ""What are the cows located on?"", ""Where are the cows located by picture direction?"", ""Where are the cows located geographically ?""]",108223002,"[[{'id': 'g0.5', 'content': 'forest'}, {'id': 'g0.0', 'content': 'forest'}, {'id': 'g0.0', 'content': 'forest'}], [{'id': 'g1.0', 'content': 'grass'}, {'id': 'g1.1', 'content': 'field'}, {'id': 'g1.1', 'content': 'field'}, {'id': 'g1.0', 'content': 'in field'}], [{'id': 'g2.0', 'content': 'right'}], [{'id': 'g3.0', 'content': 'outside'}]]","[""Where in nature are the cows located?"",""What are the cows standing on?"",""Where in the picture are the cows located?"",""Are the cows inside or outside?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495761,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24051,129,,Mon Jun 06 15:11:44 UTC 2022,Mon Jun 06 15:12:16 UTC 2022,,,,,32,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000046085.jpg""","""What kind of rack  is above the stove?""","[[{""id"": ""g0.1"", ""content"": ""food""}], [{""id"": ""g1.0"", ""content"": ""display""}], [{""id"": ""g2.1"", ""content"": ""spice rack""}], [{""id"": ""g3.0"", ""content"": ""plastic""}]]","[""What is on the rack above the stove?"", ""What is the rack  is above the stove for?"", ""What  is the rack  is above the stove called?"", ""What is the rack  is above the stove made of?""]",46085000,"[[{'id': 'g0.1', 'content': 'food'}, {'id': 'g0.0', 'content': 'food'}, {'id': 'g0.0', 'content': 'food'}], [{'id': 'g1.0', 'content': 'display'}], [{'id': 'g2.1', 'content': 'spice rack'}, {'id': 'g2.0', 'content': 'play food'}, {'id': 'g2.0', 'content': 'play food'}], [{'id': 'g3.0', 'content': 'plastic'}]]","[""What is in the rack above the stove?"",""What is the rack is above the stove for?"",""What is the rack is above the stove called?"",""What is the rack above the stove made of?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/K\"""""
495763,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24053,129,,Mon Jun 06 15:12:47 UTC 2022,Mon Jun 06 15:13:18 UTC 2022,,,,,31,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000399147.jpg""","""What fruit is closest to the camera?""","[[{""id"": ""g0.7"", ""content"": ""pears""}], [{""id"": ""g1.0"", ""content"": ""green""}]]","[""What fruit is closest to the camera possibly?"", ""What fruit color is closest to the camera?""]",399147005,"[[{'id': 'g0.7', 'content': 'pears'}, {'id': 'g0.0', 'content': 'apples'}, {'id': 'g0.1', 'content': 'pears'}, {'id': 'g0.0', 'content': 'apples'}, {'id': 'g0.1', 'content': 'pears'}, {'id': 'g0.1', 'content': 'pears'}, {'id': 'g0.0', 'content': 'apples'}], [{'id': 'g1.0', 'content': 'green'}]]","[""What is the name of the fruit closest to the camera?"",""What is the color of the fruit closest to the camera?""]",false,,"""All answer the same question""",,,jgualla1,"skip"""
495764,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24054,129,,Mon Jun 06 15:13:18 UTC 2022,Mon Jun 06 15:14:14 UTC 2022,,,,,56,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000343357.jpg""","""Where does this picture take place?""","[[{""id"": ""g0.0"", ""content"": ""outside""}], [{""id"": ""g1.3"", ""content"": ""in park""}], [{""id"": ""g2.1"", ""content"": ""by lake or river""}]]","[""Where does this picture take place geographically?"", ""Where does this picture take place at?"", ""Where does this picture take place near?""]",343357006,"[[{'id': 'g0.0', 'content': 'outside'}, {'id': 'g0.1', 'content': 'in park'}, {'id': 'g0.1', 'content': 'in park'}, {'id': 'g0.0', 'content': 'outside'}], [{'id': 'g1.3', 'content': 'in park'}, {'id': 'g1.0', 'content': 'pier'}, {'id': 'g1.0', 'content': 'pier'}], [{'id': 'g2.1', 'content': 'by lake or river'}, {'id': 'g2.0', 'content': 'beach'}, {'id': 'g2.0', 'content': 'beach'}]]","[""Does this picture take place inside or outside?"",""In what recreational area does this picture take place?"",""By what does this picture take place?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495766,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24056,129,,Mon Jun 06 15:14:49 UTC 2022,Mon Jun 06 15:15:05 UTC 2022,,,,,16,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000142470.jpg""","""Where are the bananas?""","[[{""id"": ""g0.0"", ""content"": ""on display""}], [{""id"": ""g1.1"", ""content"": ""at store""}], [{""id"": ""g2.5"", ""content"": ""front middle""}]]","[""Why are the bananas there?"", ""Where are the bananas sold?"", ""Where are the bananas in photo?""]",142470000,"[[{'id': 'g0.0', 'content': 'on display'}, {'id': 'g0.2', 'content': 'in middle of closest display'}, {'id': 'g0.1', 'content': 'on front table in middle'}, {'id': 'g0.2', 'content': 'in middle of closest display'}, {'id': 'g0.0', 'content': 'on display'}, {'id': 'g0.1', 'content': 'on front table in middle'}, {'id': 'g0.1', 'content': 'on front table in middle'}, {'id': 'g0.0', 'content': 'on display'}, {'id': 'g0.2', 'content': 'in middle of closest display'}], [{'id': 'g1.1', 'content': 'at store'}, {'id': 'g1.0', 'content': 'store'}, {'id': 'g1.0', 'content': 'store'}, {'id': 'g1.1', 'content': 'at store'}], [{'id': 'g2.5', 'content': 'front middle'}, {'id': 'g2.0', 'content': 'front center'}, {'id': 'g2.1', 'content': 'front and center'}, {'id': 'g2.2', 'content': 'bottom center'}, {'id': 'g2.3', 'content': 'front middle'}, {'id': 'g2.0', 'content': 'front center'}, {'id': 'g2.1', 'content': 'front and center'}, {'id': 'g2.2', 'content': 'bottom center'}, {'id': 'g2.3', 'content': 'front middle'}, {'id': 'g2.1', 'content': 'front and center'}, {'id': 'g2.0', 'content': 'front center'}, {'id': 'g2.2', 'content': 'bottom center'}, {'id': 'g2.3', 'content': 'front middle'}, {'id': 'g2.2', 'content': 'bottom center'}, {'id': 'g2.0', 'content': 'front center'}, {'id': 'g2.1', 'content': 'front and center'}, {'id': 'g2.3', 'content': 'front middle'}, {'id': 'g2.3', 'content': 'front middle'}, {'id': 'g2.0', 'content': 'front center'}, {'id': 'g2.1', 'content': 'front and center'}, {'id': 'g2.2', 'content': 'bottom center'}]]","[""Why are the bananas there?"",""Where are the bananas sold?"",""Where are the bananas in photo?""]",true,value,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495767,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24057,129,,Mon Jun 06 15:15:05 UTC 2022,Mon Jun 06 15:15:20 UTC 2022,,,,,15,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000380039.jpg""","""What is the cat sitting on?""","[[{""id"": ""g0.4"", ""content"": ""bike""}], [{""id"": ""g1.1"", ""content"": ""scooter seat""}]]","[""What vehicle is the cat sitting on?"", ""What is the cat directly sitting on?""]",380039000,"[[{'id': 'g0.4', 'content': 'bike'}, {'id': 'g0.0', 'content': 'bike'}, {'id': 'g0.0', 'content': 'bike'}], [{'id': 'g1.1', 'content': 'scooter seat'}, {'id': 'g1.0', 'content': 'moped'}, {'id': 'g1.0', 'content': 'moped'}]]","[""What vehicle is the cat sitting on?"",""What is the cat directly sitting on?""]",true,value,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495768,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24058,129,,Mon Jun 06 15:15:20 UTC 2022,Mon Jun 06 15:16:35 UTC 2022,,,,,75,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000183972.jpg""","""What kind of mixer on the counter?""","[[{""id"": ""g0.3"", ""content"": ""stand alone mixer""}], [{""id"": ""g1.0"", ""content"": ""kitchenaid""}], [{""id"": ""g2.0"", ""content"": ""stainless steel""}], [{""id"": ""g3.1"", ""content"": ""electric""}]]","[""What is kind of mixer on the counter is referred to?"", ""What kind of mixer brand on the counter?"", ""What kind of material is the mixer on the counter?"", ""What kind of power mixer on the counter?""]",183972002,"[[{'id': 'g0.3', 'content': 'stand alone mixer'}, {'id': 'g0.0', 'content': 'standing mixer'}, {'id': 'g0.2', 'content': 'stand alone mixer'}, {'id': 'g0.1', 'content': 'hand mixer'}, {'id': 'g0.0', 'content': 'standing mixer'}, {'id': 'g0.2', 'content': 'stand alone mixer'}, {'id': 'g0.1', 'content': 'hand mixer'}, {'id': 'g0.2', 'content': 'stand alone mixer'}, {'id': 'g0.0', 'content': 'standing mixer'}, {'id': 'g0.1', 'content': 'hand mixer'}, {'id': 'g0.1', 'content': 'hand mixer'}, {'id': 'g0.0', 'content': 'standing mixer'}, {'id': 'g0.2', 'content': 'stand alone mixer'}], [{'id': 'g1.0', 'content': 'kitchenaid'}], [{'id': 'g2.0', 'content': 'stainless steel'}], [{'id': 'g3.1', 'content': 'electric'}, {'id': 'g3.0', 'content': 'cake mixer'}, {'id': 'g3.0', 'content': 'cake mixer'}, {'id': 'g3.1', 'content': 'bowl mixer'}]]","[""What is the mixer on the counter called?"",""What is the brand of the mixer on the counter?"",""What material is the mixer on the counter made of?"",""What kind of powered mixer is on the counter?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/K\"""""
