"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Input.question_id","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"495598","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23849","129","Thu Jun 02 18:29:14 UTC 2022","Thu Jun 02 18:30:08 UTC 2022","54","[[{""id"": ""g0.3"", ""content"": ""breakfast""}], [{""id"": ""g1.4"", ""content"": ""assortment of bread and veggies""}], [{""id"": ""g2.0"", ""content"": ""japanese""}]]","[""What kind of food meal is this?"", ""What kind of food is shown?"", ""What kind of food type is this?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000236629.jpg""","""What kind of food?""","236629000","[[{""id"":""g0.3"",""content"":""breakfast""}],[{""id"":""g1.4"",""content"":""assortment of bread and veggies""}],[{""id"":""g2.0"",""content"":""japanese""}]]","[""What meal is this food for?"",""What food items are shown?"",""What ethnic cuisine is this?""]","false","","""All answer the same question""","jgualla1"
"495599","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23850","129","Thu Jun 02 18:30:08 UTC 2022","Thu Jun 02 18:30:27 UTC 2022","19","[[{""id"": ""g0.0"", ""content"": ""ale""}], [{""id"": ""g1.1"", ""content"": ""imported""}], [{""id"": ""g2.0"", ""content"": ""bottled""}], [{""id"": ""g3.3"", ""content"": ""black label""}]]","[""What type of beer are the people drinking?"", ""What kind of beer, imported or domestic, are the people drinking?"", ""What kind of beer container are the people drinking from?"", ""What brand of beer are the people drinking?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000436440.jpg""","""What kind of beer are the people drinking?""","436440001","[[{""id"":""g0.0"",""content"":""ale""}],[{""id"":""g1.1"",""content"":""imported""}],[{""id"":""g2.0"",""content"":""bottled""}],[{""id"":""g3.3"",""content"":""black label""}]]","[""What type of beer are the people drinking?"",""What kind of beer, imported or domestic, are the people drinking?"",""What kind of beer container are the people drinking from?"",""What brand of beer are the people drinking?""]","true","value","""flag""","jgualla1"
"495600","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23851","129","Thu Jun 02 18:30:27 UTC 2022","Thu Jun 02 18:31:42 UTC 2022","75","[[{""id"": ""g0.1"", ""content"": ""green""}], [{""id"": ""g1.3"", ""content"": ""tourist""}], [{""id"": ""g2.0"", ""content"": ""japanese""}]]","[""Which bus color is it?"", ""For which purpose is the bus?"", ""Which country made the bus?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000032809.jpg""","""Which bus it is?""","32809001","[[{""id"":""g0.1"",""content"":""green""}],[{""id"":""g1.3"",""content"":""tourist""}],[{""id"":""g2.0"",""content"":""japanese""}]]","[""What color is the bus?"",""What is the purpose of the bus?"",""In what country is the bus?""]","false","","""""","jgualla1"
"495601","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23852","129","Thu Jun 02 18:31:42 UTC 2022","Thu Jun 02 18:32:49 UTC 2022","67","[[{""id"": ""g0.5"", ""content"": ""bikes""}], [{""id"": ""g1.1"", ""content"": ""for safety""}]]","[""What causes the people to wear helmets?"", ""For what reason are the people wearing helmets?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000034815.jpg""","""Why are the people wearing helmets?""","34815002","[[{""id"":""g0.5"",""content"":""bikes""}],[{""id"":""g1.1"",""content"":""for safety""}]]","[""For what reason are the people wearing helmets?"",""Why must the people wear helmets?""]","true","value","""flag""","jgualla1"
"495602","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23853","129","Thu Jun 02 18:32:49 UTC 2022","Thu Jun 02 18:33:09 UTC 2022","20","[[{""id"": ""g0.1"", ""content"": ""blue bell""}], [{""id"": ""g1.6"", ""content"": ""cornflower""}]]","[""What color is this flower?"", ""What is this flower called?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000393989.jpg""","""What is this flower?""","393989009","[[{""id"":""g0.1"",""content"":""blue bell""}],[{""id"":""g1.6"",""content"":""cornflower""}]]","[""What is the blue flower?"",""What is the white flower?""]","false","","""All answer the same question""","jgualla1"
"495603","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23854","129","Thu Jun 02 18:33:09 UTC 2022","Thu Jun 02 18:33:33 UTC 2022","24","[[{""id"": ""g0.4"", ""content"": ""waiting for haircut""}], [{""id"": ""g1.0"", ""content"": ""working""}], [{""id"": ""g2.1"", ""content"": ""standing""}], [{""id"": ""g3.0"", ""content"": ""preparing to leave""}]]","[""For what reason are the people here?"", ""What are the people doing to the hair?"", ""What positions are the people in?"", ""What are some of the people doing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000332578.jpg""","""What are the people doing?""","332578000","[[{""id"":""g0.4"",""content"":""waiting for haircut""}],[{""id"":""g1.0"",""content"":""working""}],[{""id"":""g2.1"",""content"":""standing""}],[{""id"":""g3.0"",""content"":""preparing to leave""}]]","[""For what reason are the people here?"",""What are the people doing to the hair?"",""What positions are the people in?"",""What are some of the people doing?""]","true","value","""delete/flag""","jgualla1"
"495604","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23855","129","Thu Jun 02 18:33:33 UTC 2022","Thu Jun 02 18:33:40 UTC 2022","7","[[{""id"": ""g0.4"", ""content"": ""20's""}], [{""id"": ""g1.0"", ""content"": ""summer""}]]","[""What decade does this appear to be in?"", ""What season in this decade does this appear to be?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000323963.jpg""","""What decade does this appear to be?""","323963000","[[{""id"":""g0.4"",""content"":""20's""}],[{""id"":""g1.0"",""content"":""summer""}]]","[""What decade does this appear to be in?"",""What season in this decade does this appear to be?""]","true","value","""delete""","jgualla1"
"495605","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23856","129","Thu Jun 02 18:33:40 UTC 2022","Thu Jun 02 18:34:11 UTC 2022","31","[[{""id"": ""g0.2"", ""content"": ""barred""}], [{""id"": ""g1.1"", ""content"": ""skinny""}], [{""id"": ""g2.1"", ""content"": ""pane""}]]","[""What is the style purpose of the glass windows?"", ""What is the style shape of the glass windows?"", ""What is the style type of the glass windows?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000470925.jpg""","""What is the style of the glass windows?""","470925002","[[{""id"":""g0.2"",""content"":""barred""}],[{""id"":""g1.1"",""content"":""skinny""}],[{""id"":""g2.1"",""content"":""pane""}]]","[""What is the safety style of the glass windows?"",""What is shape of the glass windows?"",""What is the style type of the glass windows?""]","false","","""All answer the same question""","jgualla1"
"495606","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23857","129","Thu Jun 02 18:34:11 UTC 2022","Thu Jun 02 18:34:54 UTC 2022","43","[[{""id"": ""g0.1"", ""content"": ""cabinet""}], [{""id"": ""g1.3"", ""content"": ""perfume""}], [{""id"": ""g2.0"", ""content"": ""faucet""}]]","[""What is the silver box below the mirror on?"", ""What is the silver box below the mirror used for?"", ""What is near the silver box below the mirror?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000127301.jpg""","""What is the silver box below the mirror?""","127301001","[[{""id"":""g0.1"",""content"":""cabinet""}],[{""id"":""g1.3"",""content"":""perfume""}]]","[""What is the silver box below the mirror on?"",""What is the silver box below the mirror used for?""]","false","","""All answer the same question""","jgualla1"
"495607","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23858","129","Thu Jun 02 18:34:54 UTC 2022","Thu Jun 02 18:35:08 UTC 2022","14","[[{""id"": ""g0.2"", ""content"": ""in vase""}], [{""id"": ""g1.3"", ""content"": ""by window""}]]","[""What are the flowers in?"", ""Where are the flowers located?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000432486.jpg""","""Where are the flowers?""","432486001","[[{""id"":""g0.2"",""content"":""in vase""}],[{""id"":""g1.3"",""content"":""by window""}]]","[""What are the flowers in?"",""What are the flower in front of?""]","false","","""All answer the same question""","jgualla1"
"495608","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23859","129","Thu Jun 02 18:35:08 UTC 2022","Thu Jun 02 18:35:26 UTC 2022","18","[[{""id"": ""g0.2"", ""content"": ""silver""}], [{""id"": ""g1.1"", ""content"": ""sedan""}], [{""id"": ""g2.1"", ""content"": ""toyota""}]]","[""What color is the car is in the back?"", ""What model of car is in the back?"", ""What is the brand of the car in the back?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000399235.jpg""","""What type of car is in the back?""","399235001","[[{""id"":""g0.2"",""content"":""silver""}],[{""id"":""g1.1"",""content"":""sedan""}],[{""id"":""g2.1"",""content"":""toyota""}]]","[""What color is the car is in the back?"",""What model of car is in the back?"",""What is the brand of the car in the back?""]","true","value","""All answer the same question""","jgualla1"
"495609","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23860","129","Thu Jun 02 18:35:26 UTC 2022","Thu Jun 02 18:35:43 UTC 2022","17","[[{""id"": ""g0.5"", ""content"": ""andre agassi""}], [{""id"": ""g1.1"", ""content"": ""man""}]]","[""What is the name of this tennis player?"", ""What is the gender of this tennis player?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000411629.jpg""","""Who is this tennis player?""","411629000","[[{""id"":""g0.5"",""content"":""andre agassi""}],[{""id"":""g1.1"",""content"":""man""}]]","[""What is the name of this tennis player?"",""What is the gender of this tennis player?""]","true","value","""flag""","jgualla1"
"495610","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23861","129","Thu Jun 02 18:35:43 UTC 2022","Thu Jun 02 18:35:55 UTC 2022","12","[[{""id"": ""g0.6"", ""content"": ""they're birthday cakes""}], [{""id"": ""g1.0"", ""content"": ""competition""}]]","[""What makes all these cakes look like they belong to children?"", ""Why do all these cakes look like they belong to children's contest?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000493732.jpg""","""Why do all these cakes look like they belong to children?""","493732001","[[{""id"":""g0.6"",""content"":""they're birthday cakes""}],[{""id"":""g1.0"",""content"":""competition""}]]","[""What makes all these cakes look like they belong to children?"",""Why do all these cakes look like they belong to children's contest?""]","true","value","""All answer the same question""","jgualla1"
"495611","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23862","129","Thu Jun 02 18:35:55 UTC 2022","Thu Jun 02 18:36:50 UTC 2022","55","[[{""id"": ""g0.2"", ""content"": ""bikes""}], [{""id"": ""g1.1"", ""content"": ""cookout""}], [{""id"": ""g2.2"", ""content"": ""racing""}], [{""id"": ""g3.1"", ""content"": ""it's fun""}]]","[""For what object are people gathered here?"", ""Why are people gathered here with food?"", ""Why are people needing to gathered here?"", ""Why are people gathered here smiling?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000365314.jpg""","""Why are people gathered here?""","365314011","[[{""id"":""g0.2"",""content"":""bikes""}],[{""id"":""g1.1"",""content"":""cookout""},{""id"":""g2.2"",""content"":""racing""}],[{""id"":""g3.1"",""content"":""it's fun""}]]","[""For what object are people gathered here?"",""For what event are people gathered here?"",""Why are people gathered here smiling?""]","false","","""All answer the same question""","jgualla1"
"495612","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23863","129","Thu Jun 02 18:36:50 UTC 2022","Thu Jun 02 18:37:24 UTC 2022","34","[[{""id"": ""g0.1"", ""content"": ""it's backwards""}], [{""id"": ""g1.1"", ""content"": ""dimmer""}], [{""id"": ""g2.1"", ""content"": ""man and building on glass""}]]","[""How can writing tell you this is a reflection ?"", ""What tells you this is a reflection?"", ""How can you tell this is a reflection in a window?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000103936.jpg""","""How can you tell this is a reflection?""","103936001","[[{""id"":""g1.1"",""content"":""dimmer""}],[{""id"":""g2.1"",""content"":""man and building on glass""}]]","[""What about the light tells you this is a reflection?"",""How can you tell this is a reflection in a window?""]","false","","""""","jgualla1"
"495613","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23864","129","Thu Jun 02 18:37:25 UTC 2022","Thu Jun 02 18:37:46 UTC 2022","21","[[{""id"": ""g0.4"", ""content"": ""tracks 1 and 2""}], [{""id"": ""g1.2"", ""content"": ""parked""}]]","[""What are the boxcars on?"", ""Where are the boxcars located?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000100483.jpg""","""Where are the boxcars?""","100483010","[[{""id"":""g0.4"",""content"":""tracks 1 and 2""}],[{""id"":""g1.2"",""content"":""parked""}]]","[""Which tracks are the boxcars on?"",""Where are the boxcars located?""]","false","","""All answer the same question""","jgualla1"
"495614","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23865","129","Thu Jun 02 18:37:46 UTC 2022","Thu Jun 02 18:38:09 UTC 2022","23","[[{""id"": ""g0.5"", ""content"": ""adidas""}], [{""id"": ""g1.0"", ""content"": ""don't know""}], [{""id"": ""g2.0"", ""content"": ""sportswear""}]]","[""What is the possible brand name of the backpack?"", ""What is the brand name of the backpack visible?"", ""What is the brand name of the backpack used for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000237872.jpg""","""What is the brand name of the backpack?""","237872002","[[{""id"":""g1.0"",""content"":""don't know""},{""id"":""g2.0"",""content"":""sportswear""},{""id"":""g0.5"",""content"":""adidas""}]]","[""What is the possible brand name of the backpack?""]","true","value","""delete/flag""","jgualla1"
"495615","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23866","129","Thu Jun 02 18:38:10 UTC 2022","Thu Jun 02 18:38:58 UTC 2022","48","[[{""id"": ""g0.3"", ""content"": ""background""}], [{""id"": ""g1.1"", ""content"": ""none""}], [{""id"": ""g2.1"", ""content"": ""to right""}]]","[""Where do you see shrubbery?"", ""Is there shrubbery?"", ""In which direction is the shrubbery?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000340185.jpg""","""Where is the shrubbery?""","340185000","[[{""id"":""g0.3"",""content"":""background""}],[{""id"":""g2.1"",""content"":""to right""}]]","[""Where in the image is the shrubbery?"",""To what side of the image is the shrubbery?""]","false","","""All answer the same question""","jgualla1"
"495616","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23867","129","Thu Jun 02 18:38:58 UTC 2022","Thu Jun 02 18:39:23 UTC 2022","25","[[{""id"": ""g0.0"", ""content"": ""quiche""}], [{""id"": ""g1.0"", ""content"": ""cake, bread, vegetables, meat""}]]","[""What kind of food product is this?"", ""What kind of food ingredients is this?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000351654.jpg""","""What kind of food is this?""","351654003","[[{""id"":""g0.0"",""content"":""quiche""}],[{""id"":""g1.0"",""content"":""cake, bread, vegetables, meat""}]]","[""What food is being made?"",""What ingredients are being used to make the food?""]","false","","""All answer the same question""","jgualla1"
